Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
Obstacle,,UK0171F941F,52.63587,1.78593,325,0.84980,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 325 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F943F,52.63262,1.77767,325,0.84862,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 325 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F944F,52.63253,1.78505,325,0.84932,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 325 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F922F,52.65600,1.77978,325,0.85148,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 325 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F923F,52.65593,1.78628,325,0.85220,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Remarks: WTG32
Height AGL: 325 ft",,250,2022-10-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F924F,52.65587,1.79278,325,0.85292,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 325 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F925F,52.65582,1.79870,325,0.85357,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 325 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171H704F,52.86695,-1.25663,756,-0.18535,UK,"SMOKESTACK, GENERAL,Single
Remarks: Chimney
Lighting: Yes
Height AGL: 646 ft",,250,2020-07-07T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Q721F,52.58952,0.14820,335,0.45729,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-08-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Q723F,52.58398,0.15367,335,0.45948,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-08-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Q724F,52.58134,0.15620,332,0.46050,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-08-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Q726F,52.58745,0.14703,338,0.45790,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-08-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Q728F,52.57886,0.15258,329,0.46109,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-08-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R498F,52.36633,-0.64977,584,0.16785,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2019-04-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R493F,52.36062,-0.64679,607,0.16872,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2013-03-15T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R494F,52.36012,-0.65186,597,0.16930,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-01-19T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R496F,52.35671,-0.65156,604,0.16996,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2013-03-15T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R497F,52.36029,-0.66100,584,0.17013,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2013-03-15T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R499F,52.36643,-0.65666,574,0.16846,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2013-03-15T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R500F,52.35851,-0.65625,595,0.17005,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2015-01-19T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R502F,52.36341,-0.65219,591,0.16866,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Lighting: No
Height AGL: 328 ft",,250,2013-03-15T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R513F,52.73652,-0.22340,338,0.16511,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Height AGL: 328 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R514F,52.73983,-0.22970,338,0.16436,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Height AGL: 328 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R187F,52.50767,-0.34320,700,0.14198,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM PETERBOROUGH MAST
Lighting: Yes
Height AGL: 515 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R515F,52.74169,-0.23322,338,0.16393,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Height AGL: 328 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R517F,52.72643,-0.22478,335,0.16391,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Height AGL: 328 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R518F,52.72832,-0.22812,335,0.16355,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Height AGL: 328 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R013F,52.51220,-0.10037,332,0.14477,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA
Lighting: No
Height AGL: 328 ft",,250,2020-03-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R015F,52.50830,-0.09517,332,0.14411,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA
Lighting: No
Height AGL: 328 ft",,250,2020-03-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R016F,52.50875,-0.11252,332,0.14404,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA
Lighting: No
Height AGL: 328 ft",,250,2020-03-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R018F,52.50406,-0.10622,332,0.14326,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA
Lighting: No
Height AGL: 328 ft",,250,2020-03-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S010F,52.63247,0.73028,632,0.49963,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 452 ft",,250,2021-09-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S012F,52.63017,0.71867,624,0.49835,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 434 ft",,250,2021-09-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S013F,52.62795,0.72736,619,0.49903,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 439 ft",,250,2021-09-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S015F,52.62384,0.72557,591,0.49858,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 411 ft",,250,2021-09-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S016F,52.62162,0.71871,595,0.49781,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 428 ft",,250,2021-09-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S017F,52.61916,0.72181,608,0.49793,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 431 ft",,250,2021-09-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R752F,52.50869,0.03078,364,0.48273,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RANSONMOOR W/F1,CAMBS L5
Height AGL: 361 ft",,250,2023-02-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171R753F,52.51264,0.03142,364,0.48111,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RANSONMOOR W/F2,CAMBS L5
Height AGL: 361 ft",,250,2023-02-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A071F,52.60061,-1.83388,1440,-0.25020,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM SUTTON COLDFIELDMAST
Lighting: Yes
Height AGL: 887 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A083F,52.63661,-1.75899,1487,-0.25461,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM LITCHFIELD MAST
Height AGL: 1001 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S945F,52.94069,-0.22290,341,0.18504,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2015-12-22T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S946F,52.93864,-0.22874,341,0.18303,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S947F,52.93872,-0.22133,341,0.18533,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2015-12-22T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S949F,52.93601,-0.22642,341,0.18350,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S950F,52.93683,-0.21930,341,0.18577,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S952F,52.93304,-0.22764,341,0.18285,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S953F,52.93343,-0.22239,341,0.18449,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2015-12-22T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S954F,52.92994,-0.23224,341,0.18117,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S956F,52.92714,-0.23029,341,0.18150,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S957F,52.92495,-0.22504,341,0.18287,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 6
Height AGL: 331 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171T404F,52.55660,-0.17154,426,0.14988,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: L6
Height AGL: 410 ft",,250,2019-04-05T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171V510F,52.12637,-0.66192,720,0.21913,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 406 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171V512F,52.12876,-0.65774,705,0.21756,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 406 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171V514F,52.12724,-0.65383,703,0.21686,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 406 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171U424F,52.80144,-0.80085,1491,0.04838,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM WALTHAM MAST
Lighting: Yes
Height AGL: 1031 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171V515F,52.13296,-0.66325,664,0.21809,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 403 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A068F,52.57601,1.32989,601,0.81663,UK,"RADIO/TV TOWER, TYPE I,Single
Lighting: No
Height AGL: 384 ft",,250,2019-03-27T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171E374F,52.65683,0.68339,597,0.49602,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 351 ft",,250,2021-08-05T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A026F,52.20160,-1.25135,1111,-0.22896,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: BR GAS.CHARWELTON.   L6
Height AGL: 401 ft",,250,2019-03-27T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A034F,52.29636,-2.10677,919,-0.60492,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM DROITWICH MF MAST
Lighting: Yes
Height AGL: 738 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A038F,52.31554,-2.72144,575,-0.52063,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: MAST
Lighting: No
Height AGL: 332 ft",,250,2023-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637824F,52.62471,1.29251,479,0.80386,UK,"ROTATING CRANE, INDUSTRIAL,Single
Lighting: Yes
Height AGL: 393 ft",,250,2018-09-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171B356F,52.85724,1.45809,596,0.79431,UK,"RADIO/TV TOWER, TYPE A,Single
Remarks: Norfolk.  L5
Height AGL: 502 ft",,250,2017-02-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171A052F,52.48351,-1.90423,912,-0.20936,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: BT Tower
Lighting: Yes
Height AGL: 499 ft",,250,2019-12-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171E832F,52.13021,-0.24144,982,0.11100,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM SANDY HEATH MAST
Lighting: Yes
Height AGL: 797 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171W870F,52.56940,0.13790,328,0.46341,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: STAGS HOLT T9/10 L6
Height AGL: 328 ft",,250,2015-08-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171E128F,52.23852,-0.92198,621,0.24240,UK,"MISCELLANEOUS TOWER,Single
Remarks: NATIONAL LIFT TOWER
Lighting: Yes
Height AGL: 417 ft",,250,2019-10-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171E218F,52.70997,1.65443,380,0.83900,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LFA 5.
Height AGL: 328 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S471F,52.56154,-0.18267,422,0.15003,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WHITTLESEY 2,CAMBS. L6
Lighting: Yes
Height AGL: 409 ft",,250,2015-05-07T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171S472F,52.55925,-0.17892,422,0.14991,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WHITTLESEY 3,CAMBS. L6
Lighting: Yes
Height AGL: 409 ft",,250,2015-05-07T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Y997F,52.49582,-1.17007,889,-0.20839,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LOW SPINNEY W/F 4 OF 4
Height AGL: 410 ft",,250,2014-10-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18603220F,52.14707,0.30997,709,0.56529,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 394 ft",,250,2019-10-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18603210F,52.16519,0.29756,616,0.56412,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 393 ft",,250,2019-10-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18603214F,52.15740,0.30422,706,0.56435,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 394 ft",,250,2019-10-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18603219F,52.14915,0.29928,722,0.56737,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Lighting: No
Height AGL: 394 ft",,250,2019-10-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171X068F,52.51360,0.04397,364,0.48090,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RANSONMOOR 2 W/T 2OF2
Height AGL: 361 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171F452F,52.00849,0.01056,853,0.69591,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: DCSA RAF HENLOW L10
Height AGL: 351 ft",,250,2015-07-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18603011F,52.42210,-1.15496,869,-0.21833,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: SWINFORD W/F 6 OF 11 L6
Height AGL: 410 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18603015F,52.42568,-1.14280,846,-0.21835,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: SWINFORD W/F 10 OF 11 L6
Height AGL: 410 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Y998F,52.49817,-1.18345,861,-0.20822,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LOW SPINNEY W/F 1 OF 4
Height AGL: 410 ft",,250,2014-10-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Y999F,52.49627,-1.17982,867,-0.20841,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LOW SPINNEY W/F 2 OF 4
Height AGL: 410 ft",,250,2014-10-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Z001F,52.49809,-1.17352,877,-0.20814,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LOW SPINNEY W/F 3 OF 4
Height AGL: 410 ft",,250,2014-10-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0171Z687F,52.41658,1.69849,452,0.82844,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: KESSINGLAND W/T 2OF2,L5
Height AGL: 413 ft",,250,2020-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
